p.total_normA = 4096.531250
p.total_normB = 4096.532227
[info] elements obtained by MM and AMM
my kernel,cuBLAS
18.221750, -2.731700
23.184090, 20.159325
21.158373, 14.293077
-59.564827, -53.050781
48.896263, 49.927246
45.820145, 43.307217
128.431107, 120.442429
125.960258, 128.406189
69.054321, 54.128567
9.123709, 6.527117
-92.048714, -82.815422
-110.379967, -111.427261
1.181858, -2.057709
40.796017, 42.510674
-46.736828, -45.955406
-7.926939, -14.094718
46.419918, 45.824249
27.136141, 39.641212
-31.668442, -33.638054
-96.549362, -88.762825
88.501236, 103.287468
-40.017067, -31.451599
-21.511850, -14.412938
7.087112, 1.319066
32.439510, 32.688614
-176.060806, -169.984192
31.234028, 33.331875
-24.486839, -27.068565
141.772873, 133.811722
-49.688210, -51.159641
-19.713163, -13.766806
-46.587345, -49.368004
15.587697, 19.562399
-39.182190, -33.967346
16.859749, 13.998657
-12.020100, -23.321117
56.965527, 29.604492
44.061893, 33.589363
80.578873, 72.261772
-123.602554, -127.182823
5.971304, 9.835067
-29.271120, -37.766331
24.905655, 28.060312
53.455055, 58.511616
3.415330, 0.590191
-20.193195, -15.767675
-43.137474, -39.702404
131.777435, 132.390808
12.357172, 10.206702
-64.651627, -76.492271
-123.073143, -144.068924
31.075275, 31.376640
7.365170, -0.609365
-89.105316, -81.358688
-49.686428, -56.144268
41.944714, 43.497421
-59.778984, -65.709663
-15.118064, -22.476473
0.725839, 7.148933
54.264027, 33.811787
9.186332, 19.161345
33.458496, 26.298122
-15.401996, -26.428097
-16.402016, -13.139332
-44.253384, -50.384472
-23.473164, -24.869350
16.137602, 10.770875
-35.518036, -40.384483
38.664398, 44.513290
11.754894, 11.053344
-6.880002, -13.529064
55.604763, 50.902660
-109.833359, -116.115623
26.813971, 12.549742
151.826538, 155.824295
29.793182, 47.735435
36.730930, 41.725433
55.522491, 52.772850
-38.098862, -41.985287
59.820766, 50.672089
38.748310, 36.272121
-121.356705, -127.005318
-56.483593, -61.755657
-54.698517, -48.327713
-52.788647, -69.056519
-77.749329, -62.510456
29.038885, 21.524652
18.436827, 13.267987
80.062836, 83.886612
76.539955, 96.139488
-4.080669, 2.942106
-71.779243, -80.653564
-40.815758, -38.849442
28.984184, 29.611408
-53.739815, -43.163773
-58.386627, -65.292351
136.125107, 138.675888
-28.398239, -31.946398
-18.713831, -28.380051
12.288403, 24.780718
87.764969, 88.302879
29.899208, 20.415781
-28.473434, -18.636240
-102.156219, -93.069496
36.041817, 41.616096
-27.938711, -27.035761
23.688707, 32.362858
-69.786964, -74.694611
67.608498, 77.994843
0.515385, -9.537445
-74.015694, -78.190971
-22.966938, -24.057035
-39.383774, -29.121475
-64.585297, -56.061794
17.766695, 15.889986
-6.105199, -4.738631
7.356605, 10.874053
-61.671131, -61.125370
-173.327774, -172.979080
0.793655, -5.341002
-20.235302, -19.475004
81.105789, 74.836075
17.285841, 22.050884
3.343418, -2.618838
54.883144, 37.017887
-16.879301, -15.847291
29.455463, 42.750080
-50.874363, -45.492508
-15.481393, 4.772725
17.872410, 15.340894
0.919194, 13.804423
-92.057098, -95.119705
-41.442829, -29.156288
-97.056519, -103.429245
29.963167, 28.954073
-55.643440, -46.267448
30.078505, 23.745569
141.149460, 142.695496
14.935828, -0.169752
-22.442822, -26.690477
64.563179, 71.834595
19.822517, 12.767800
37.837406, 40.306057
110.999229, 105.385994
-61.085880, -64.871941
142.514389, 147.330826
-23.269318, -15.620852
-33.195309, -34.840862
-96.566261, -99.281219
-8.895097, -9.464430
-55.823547, -56.072727
51.256252, 55.123135
86.853386, 91.691689
5.259935, 13.649441
23.736700, 35.276112
5.383363, 7.334422
-52.696510, -54.444595
-74.704880, -71.872177
-21.354893, -18.381021
-32.766068, -26.112938
-69.288628, -73.172104
-16.889017, -16.661459
-52.687756, -47.857212
95.440048, 102.612724
11.486646, 12.587294
-58.932350, -72.265022
-25.754913, -16.640759
23.092190, 11.676458
-21.704853, -26.595528
-38.235638, -33.658089
-102.662079, -102.320740
199.942734, 194.759384
-3.582702, 1.358355
-94.079132, -90.623161
-45.087498, -54.058315
-25.579933, -35.551548
-39.692440, -44.104908
-9.517594, -1.553896
-107.245628, -107.900696
-19.457626, -25.229803
56.279644, 44.835590
76.352745, 82.034271
23.792307, 11.811698
-88.315025, -91.596298
-22.653105, -18.969473
103.515976, 96.764053
88.608643, 92.494072
-57.638878, -42.880764
-58.522984, -54.478455
-52.738827, -36.892227
-19.697046, -12.134662
-12.994588, -3.160503
12.606231, 14.351354
32.194504, 34.946537
-35.211761, -40.457993
-1.125748, -3.514461
120.046898, 126.916267
12.953031, 17.840338
-87.677628, -75.188889
-39.863033, -38.554241
63.450680, 60.991886
101.512032, 99.927361
106.898987, 90.150215
45.975861, 37.108017
-61.088074, -62.630539
12.458969, 13.953470
-33.047375, -45.526005
-75.112862, -76.541634
-12.242029, -21.280359
-59.159889, -58.080315
76.377281, 77.311020
108.613609, 103.549690
38.324383, 57.073471
-40.195461, -37.546829
-36.449055, -27.794804
-95.908882, -90.024940
76.855408, 75.947998
23.842503, 23.717253
30.875666, 38.502983
-67.869110, -77.798943
-25.751169, -30.422455
122.854118, 124.772858
0.139840, -11.130013
13.525231, 15.953245
3.821938, 7.257108
16.215580, 25.873619
57.346638, 72.618538
4.097803, 8.353845
168.425552, 171.831268
-12.459685, -20.276459
105.918365, 105.900787
79.347725, 76.229584
-184.163467, -189.983170
-3.468039, 5.542308
51.958652, 45.777157
65.102638, 60.318459
-42.892620, -43.165394
16.947557, 13.396697
105.085930, 104.818840
137.655334, 140.454437
-145.104828, -138.946716
-27.506292, -29.469946
5.622486, 4.929005
-78.071114, -68.847130
58.573238, 66.618134
99.907440, 96.049339
44.515968, 40.313370
5.288754, 6.406212
-39.125866, -25.658152
17.371107, 18.115379
94.662422, 85.590218
-50.180153, -60.066563
-74.451111, -72.504921
94.621017, 104.871498
45.589706, 52.794674
6.800590, 10.230127
-113.676064, -112.713829
8.293687, 11.504789
86.327370, 95.955910
62.504921, 50.661850
-43.063515, -38.340290
-53.543144, -47.160351
-177.153214, -184.009521
-23.304363, -22.697744
66.749466, 68.010681
-78.930954, -84.057281
-10.397625, -10.845731
-65.748985, -65.262405
-11.031049, -16.899881
160.227661, 157.880157
-21.595989, -23.053242
-14.058523, -25.622122
219.963364, 210.284012
64.335655, 80.303528
0.485490, -10.295476
68.366165, 65.910179
26.758226, 36.382824
-6.941784, -4.922106
4.208490, 9.170321
-53.054222, -40.729225
-158.951157, -160.273636
-100.037720, -95.399689
-7.313030, -2.204759
35.490059, 34.755898
-2.336998, -5.662743
13.538955, 12.038148
-36.397953, -43.140152
-48.015236, -46.365681
29.754906, 34.326653
-13.004986, -18.878122
-74.482567, -76.734680
69.028625, 76.298904
-48.239315, -44.660084
80.513527, 80.169525
-124.194366, -122.821335
-72.047783, -60.198563
9.262711, 12.923461
-73.942444, -72.219307
30.050955, 20.829098
-107.869560, -120.417709
-46.764744, -53.077030
-23.080555, -31.313194
-20.303949, -30.595299
-49.203156, -47.358398
38.507553, 37.649281
-65.032104, -64.139763
-18.799574, -6.431870
-10.898867, -11.665372
57.043530, 49.300293
74.499367, 64.505142
36.542263, 30.585087
-50.371643, -50.460972
28.697290, 32.152058
-24.868484, -13.532990
-6.111583, -14.294116
-26.331554, -38.439514
13.170613, 20.423874
14.582740, -1.865822
-150.411285, -131.843674
-34.745605, -39.924801
-50.298382, -54.980625
60.061131, 54.412746
-26.336994, -14.564672
-66.656700, -61.207119
-93.553513, -99.507027
7.698242, 15.335500
-22.784542, -30.599836
-8.882195, -23.043169
96.092041, 90.775276
85.748962, 84.300003
-30.320183, -30.932716
43.395782, 46.530834
29.974682, 34.111263
-89.014839, -93.413879
18.264763, 0.181294
101.497765, 105.376640
-94.204430, -89.434479
-44.032669, -52.648952
8.341402, -3.759837
-101.808617, -92.304062
-10.472220, -15.927505
-83.911270, -99.288521
3.318572, -5.487272
37.294350, 33.653885
-5.174910, 6.706138
33.024021, 40.488682
-12.633808, -5.667856
-49.943436, -51.484837
2.141801, -8.009912
-32.123348, -35.790806
50.505474, 62.753719
146.821136, 147.611389
60.159412, 68.884010
-15.195368, -10.995686
35.540131, 43.233799
-115.188484, -120.099129
-42.194057, -29.687172
27.128149, 24.023760
-120.184280, -126.037895
91.725861, 92.125610
13.870880, 20.825027
100.777039, 100.718887
183.001144, 167.138306
3.604501, 8.261600
-39.473351, -41.517876
57.124271, 62.309280
-7.132351, -5.691290
-92.990456, -79.451286
-82.114502, -87.419273
-66.217873, -67.586517
16.287426, 17.437586
32.411682, 41.207138
-33.833111, -26.571449
-5.259027, -17.228630
-32.570656, -23.547722
31.097416, 35.137615
8.197219, -6.791252
-9.099212, 0.763744
80.838692, 73.809563
133.375381, 136.470352
77.459846, 89.910622
-28.729832, -20.599264
-46.344891, -54.504524
-79.336563, -87.981834
18.703939, 18.380798
-22.889673, -33.854294
-93.900467, -74.094292
82.760841, 80.407448
-93.985344, -89.678551
81.928825, 84.102516
-36.390881, -40.380600
-14.810021, -7.078822
14.372746, 12.184998
-4.615179, -8.718827
-44.414917, -27.238863
-24.788713, -32.202457
-41.232571, -49.508904
-115.807259, -120.290359
82.767220, 96.015907
-41.296421, -43.542515
67.033653, 61.539642
-119.647614, -120.574463
37.380138, 26.835758
-15.345326, -24.353130
-105.015434, -115.602364
-23.471365, -27.418425
-30.760101, -33.061867
116.992340, 110.121513
-114.729935, -102.781433
-22.609610, -23.970587
59.938271, 55.613583
-103.806122, -101.428230
-1.058533, -4.653416
-34.361622, -35.176334
37.980175, 31.631861
-136.230209, -118.243317
-21.046394, -11.069638
-20.091360, -14.191648
-42.895531, -42.022350
44.647930, 42.788803
62.728142, 62.850533
69.253212, 60.831722
-48.743637, -58.208557
155.434219, 154.231445
71.857048, 62.668419
-1.522144, 2.217110
105.117668, 112.365280
-54.583801, -49.282185
-114.123581, -111.440681
-61.940880, -65.015488
-47.140038, -46.549164
-25.281147, -32.155716
-60.508835, -59.453377
-63.948311, -60.593376
-12.388020, -15.133153
54.266254, 39.364647
45.282761, 24.695320
102.124084, 96.757919
76.511993, 69.857300
146.646286, 139.802948
70.609657, 68.834671
-33.018459, -30.287083
15.744070, 16.968910
-50.755287, -51.644428
-0.729853, -6.867114
-36.453827, -28.922995
-10.881803, -6.400903
-63.533844, -54.901905
13.910864, 15.752925
-18.361837, -36.968861
-23.816069, -29.881392
52.509834, 48.973274
13.968396, 24.045485
-17.987450, -17.865175
78.482521, 79.386452
28.745249, 10.992443
-87.950531, -86.068268
7.421134, 2.413131
-61.987598, -62.842041
-34.832432, -26.354488
84.460838, 85.811737
-55.439800, -55.595551
-58.782829, -62.899597
-38.143265, -42.726807
19.046017, 20.226349
36.954952, 35.980923
-46.185150, -47.823185
57.070129, 59.737644
51.099789, 47.521713
108.990181, 106.416283
-92.314964, -80.777481
-28.285948, -22.068134
48.029915, 45.777191
4.026622, -1.304429
-54.504196, -60.199104
66.962006, 61.455975
48.773369, 43.963898
-38.592876, -24.724953
-37.200100, -33.017231
-92.189865, -83.180984
-242.201233, -245.651932
-9.410773, -10.887902
-9.348320, 0.940041
9.940060, 10.270565
86.956978, 81.514107
-1.311652, -8.434206
57.670383, 53.131561
-76.597885, -99.041801
4.029810, 2.220809
37.463501, 40.819775
-81.450966, -79.852959
-46.030930, -60.222328
50.914200, 50.939640
-25.847254, -23.700510
-19.585581, -15.583972
105.809196, 113.116943
-56.064182, -49.371044
7.790508, 13.262671
-3.037291, 4.079618
-136.953262, -143.955627
-24.857159, -29.621492
-46.035431, -49.204979
-46.729004, -37.119072
84.017700, 88.262611
9.069978, 24.563240
30.172041, 32.268219
-76.163315, -78.832703
97.924927, 92.104645
71.963425, 70.115219
65.043465, 80.660286
-73.352684, -74.481117
-24.950983, -33.057713
69.688622, 62.188297
23.479280, 26.598024
-48.980900, -47.649738
-37.233837, -30.757790
-45.591404, -47.174706
-3.691049, 10.465335
39.788952, 31.806042
29.033775, 46.610325
-134.689835, -127.027802
-7.323340, -3.566658
142.741165, 143.734314
-49.778713, -59.033573
-14.349914, -23.625811
0.665546, 3.748990
96.181839, 101.981857
34.475372, 40.068558
68.319954, 61.696358
-22.176895, -5.970271
-104.972786, -119.826813
35.219929, 29.452784
-88.778709, -91.197014
-88.787933, -103.112846
-25.931707, -20.842882
16.794693, 23.471949
82.630997, 73.869034
-95.664116, -92.632187
-110.114166, -122.343758
52.450863, 59.424736
-25.484526, -8.125358
-73.029976, -70.418442
150.158920, 141.917740
25.577728, 20.284826
-11.807326, -13.539746
-124.383507, -129.064484
-94.043800, -96.489189
-25.080046, -7.673636
33.934921, 48.629845
-51.351868, -58.303745
-18.937244, -21.016466
-119.945335, -109.587097
81.898438, 71.486580
3.000802, 20.501015
-22.953985, -11.484221
-12.297836, -4.679416
37.553070, 33.053619
107.344521, 127.560005
-14.810615, -17.087877
56.362919, 52.748283
-5.690471, 3.091814
32.644890, 30.251308
18.608433, 18.382154
47.863049, 53.975777
51.034889, 50.808475
134.359940, 128.022980
-37.401878, -45.546196
-51.190681, -60.695412
-30.805178, -25.727160
54.254986, 53.804310
-96.091949, -101.445480
-96.982460, -91.673111
-71.105377, -65.809029
-60.000843, -61.951748
4.658353, 5.963431
50.287792, 40.481091
3.932352, 4.996711
-15.997898, -18.345150
-33.883465, -33.812164
57.993019, 48.656506
-41.046200, -31.733849
-64.400482, -71.839386
83.148811, 82.641342
23.956924, 12.535454
3.420605, 13.717689
7.263937, 14.691833
27.586714, 19.760122
41.291138, 38.460453
-25.506748, -23.044857
-49.010616, -47.584625
-56.407707, -55.203121
10.951847, 10.905499
6.144037, 5.242198
-100.429138, -107.049126
-11.125113, -10.359718
-34.080231, -41.932621
81.392410, 84.696556
2.327959, 3.261426
5.366272, 11.376370
87.354988, 86.886086
81.731667, 78.269699
19.207975, 29.417063
-46.087402, -49.805290
-20.933786, -25.135088
98.844772, 85.731056
86.064064, 104.076546
-98.399063, -104.845230
-68.908516, -70.040306
21.848417, 27.889259
-20.656006, -7.075439
51.989468, 65.736160
-68.768188, -74.021057
-36.976864, -35.653748
28.041660, 30.857800
126.477592, 117.313560
85.667511, 75.202324
-46.924568, -37.748791
-41.316936, -34.757919
-9.119606, -13.965976
-26.250738, -23.618345
-46.993179, -40.494522
15.714785, 17.945217
-86.707100, -82.424088
-24.571056, -16.866003
-36.950127, -31.029860
32.113136, 39.751896
-7.671556, -2.136719
-40.974216, -40.224152
-6.323234, 1.814862
-50.321026, -52.516922
5.561280, 5.565215
-75.218674, -63.068062
47.667995, 59.743149
-42.392601, -43.676853
-19.940062, -25.133617
1.565115, 9.214993
-20.769007, -19.327560
11.788158, 21.157354
-15.945214, -20.790947
70.989624, 61.881927
-30.457676, -26.707619
13.005078, 4.556542
71.180092, 68.515778
87.370575, 101.294884
-29.657160, -32.208874
222.498260, 230.682343
-37.703796, -31.469318
53.226261, 49.204727
-29.735041, -11.626419
7.430710, -1.724440
-77.380836, -67.517242
-97.461716, -91.190231
52.665318, 59.270687
-16.426977, -11.754705
66.544991, 64.938705
-50.529480, -42.836052
36.852219, 34.892742
18.312864, 20.731218
-19.242018, -13.626623
49.165417, 53.700977
114.728996, 111.340271
-80.776550, -86.199409
24.551847, 27.537807
90.988052, 99.443497
-48.201118, -46.461472
80.270683, 85.490173
-16.050247, -3.219727
-41.105274, -45.121632
13.710937, 24.536270
-60.651913, -43.173618
-46.316685, -40.901615
-23.015650, -22.990309
0.543449, 19.352097
-137.928986, -143.439285
63.441242, 65.943459
-106.429108, -110.843452
4.804738, 6.270205
-6.568259, 0.821443
-11.924692, -11.226481
-54.227821, -55.385918
-153.490616, -149.010605
-3.705296, 1.849186
-13.280520, -4.274559
-96.192360, -96.584435
4.992507, -4.158987
-117.430458, -113.991135
-3.139208, -2.219681
44.500698, 39.349400
45.184204, 42.540947
35.808498, 41.433929
25.980785, 16.387716
-44.048618, -44.913368
-64.857246, -51.682499
-29.921404, -24.458395
-17.053511, -7.028947
-13.143605, -20.588951
-57.250916, -55.837749
-57.752785, -48.416267
-25.628489, -36.614452
-90.428543, -89.022552
-43.189285, -38.798664
105.036407, 94.582359
-26.952120, -34.798374
-18.373182, -18.074715
-18.809736, -16.086905
1.049450, -3.122304
19.771250, 19.649220
-96.286667, -96.386452
-4.732749, 0.123131
10.183790, 5.156844
18.432724, 9.078115
43.624195, 26.108395
94.113884, 100.448860
-14.763015, -21.616735
30.164593, 20.846567
-68.153107, -47.470978
93.445427, 78.053398
-145.889847, -150.130402
62.833542, 58.588108
-64.605560, -70.825531
58.891254, 65.302605
-68.655235, -64.752663
188.934937, 192.826981
37.098030, 28.028807
51.365566, 54.006924
-61.313385, -53.420002
-78.673233, -88.400520
-44.747391, -51.443390
-38.344215, -36.716732
16.250349, 6.501960
-56.089531, -43.008385
-7.690833, -15.624680
66.406464, 80.279572
3.473978, -8.337420
47.968468, 50.253323
75.249977, 68.338455
-53.646774, -55.547192
110.294945, 114.511139
-74.155075, -86.536629
27.533367, 16.078697
-43.612137, -50.727135
-44.243023, -35.456520
50.363125, 64.736496
7.171281, 0.335691
-40.042309, -30.450294
-41.531467, -31.679106
-18.227724, -5.815012
-32.602959, -41.041359
-28.328892, -24.715004
-28.531494, -17.701710
-132.047409, -131.044601
-74.344032, -74.693970
-13.686499, -18.089893
30.441025, 28.041187
42.684746, 48.065445
-103.045464, -101.621620
145.484451, 138.650864
64.730492, 67.039810
-0.088388, -3.265240
-33.756760, -27.628050
-90.097466, -95.274010
44.782494, 42.301502
-66.154160, -68.769264
-49.577827, -53.425991
55.414135, 44.543285
-74.438072, -76.919312
-30.023806, -18.290892
-42.379612, -37.032448
-65.586037, -58.807507
11.457360, 15.132443
-86.993683, -100.154861
-6.545559, 6.419949
-96.852737, -86.459923
-9.466290, 2.024319
-10.832706, -17.732153
73.460213, 68.262451
-80.816765, -70.459679
67.481209, 57.788063
41.646080, 38.374512
38.511368, 31.748325
104.187363, 93.840759
18.272440, 18.137442
-48.699566, -46.710720
4.457583, 22.065510
6.470026, -1.453755
129.936554, 112.414902
23.912811, 28.724739
-73.862350, -63.917629
-22.100159, -23.352009
29.752066, 29.319294
-15.906224, -20.826471
-19.922497, -27.293495
-42.433445, -31.824400
82.232193, 73.318810
36.582088, 29.772398
-64.743027, -75.692696
-95.935303, -98.784172
16.209925, 20.258350
30.962618, 19.804766
-92.404884, -94.946556
-134.051483, -141.904007
75.535614, 84.849281
56.797585, 63.786308
-5.606615, 9.320056
95.846886, 98.088959
17.860020, 9.742674
23.552454, 20.701086
-30.573059, -19.157307
-71.696709, -67.856323
-56.942936, -65.328850
-56.314659, -80.985260
52.995663, 56.792397
28.995165, 23.700243
-40.357925, -44.003242
3.143107, 13.167569
72.151985, 75.456573
-28.492556, -29.315445
-10.247351, -17.849726
-93.445915, -103.077339
-70.264793, -68.410965
-0.514554, 1.505764
-39.138016, -35.635574
82.463715, 79.240433
13.617540, 5.180074
-163.924225, -154.303406
10.070133, 2.168543
106.401230, 104.320786
-31.361986, -32.745445
22.743670, 21.715179
-109.764656, -101.317673
11.379074, 7.377056
-77.642258, -87.888367
-32.186211, -28.154984
13.076352, -1.668188
10.974982, 7.868276
-33.177818, -28.483639
-2.350362, -6.669075
-72.246994, -73.282516
4.135045, -0.276376
65.535927, 59.166389
75.527740, 74.056938
64.777069, 76.026451
-24.447603, -28.634892
-25.234545, -36.908039
118.076485, 119.514038
-55.583279, -67.684174
123.932976, 115.218384
-11.921935, -19.359318
31.907751, 27.286207
-14.850506, -25.734217
45.966423, 35.025284
93.504051, 88.291367
-72.687447, -68.702293
-7.376966, 5.352056
44.925156, 38.169914
18.981075, 19.404663
43.659294, 46.159286
-19.644670, -8.932643
95.752121, 92.083298
-39.654057, -28.621750
70.277916, 66.559395
-108.463593, -113.442703
36.538242, 35.263855
16.556152, 10.346014
-22.490499, -10.730613
21.694948, 17.732126
-5.391370, -5.910550
-18.944962, -22.020020
33.922752, 28.842133
27.110540, 29.767759
-56.131187, -57.919350
71.372742, 67.318047
0.848131, 6.541931
69.897148, 71.749435
109.006874, 114.121384
88.131302, 89.596443
54.864475, 55.663090
-1.666540, -1.109801
-46.354996, -39.549110
-24.261211, -28.239832
92.005913, 97.256454
-14.648718, -5.195974
-44.323830, -49.709209
-168.315323, -164.354843
95.225632, 101.919044
64.861702, 72.416656
15.445890, 19.582651
74.005234, 68.163979
25.830956, 12.781881
154.374634, 145.510544
24.253851, 15.804369
-130.705673, -135.510223
-36.428886, -25.588642
-61.470852, -64.339233
-62.053822, -61.565792
-64.902153, -64.890663
25.278313, 26.054089
-15.825633, -16.467945
-136.522751, -130.586945
-23.339546, -22.967890
-78.545097, -59.769775
-70.969162, -76.517097
-105.609756, -94.717697
62.802460, 56.120502
8.870687, 4.823360
-67.620590, -60.278294
-48.591557, -44.736084
-114.024956, -102.030373
-28.656979, -20.851990
58.103901, 69.309166
34.119839, 36.575066
-35.640636, -35.759270
-174.880249, -167.769562
-10.632487, -8.953955
40.775070, 42.282970
-59.849758, -66.235619
9.003163, 25.780344
72.823357, 63.872334
-124.441704, -109.210068
179.193466, 174.593506
103.946213, 88.158142
10.894457, 22.059982
-83.272186, -78.215446
26.728401, 21.186571
-67.053085, -68.932411
20.794998, 4.958032
34.195107, 33.871212
-55.045422, -70.924667
-124.501480, -129.077499
38.699535, 49.158455
150.345245, 159.344666
-21.598894, -16.454674
49.052193, 41.500549
-94.254822, -95.702950
65.313126, 65.117218
142.473389, 152.014542
-72.140549, -80.905739
-16.658716, -8.586402
7.868732, 19.302588
-156.417877, -148.565811
71.441513, 66.352425
7.041989, 4.533514
-72.079147, -74.692223
-66.426201, -55.875420
76.698494, 78.201050
-8.266772, 5.472560
-11.900551, -14.852859
-30.773907, -35.788795
35.779305, 45.055275
-38.475060, -25.505676
78.256668, 72.374367
78.297585, 67.898575
90.674927, 100.428795
15.475065, 9.092038
37.229946, 45.303272
111.543327, 103.514320
-77.107208, -88.029182
-67.538811, -77.850548
-3.644826, -1.956159
-102.309296, -119.373383
-75.742699, -68.829407
2.673549, 7.444013
66.379356, 70.113625
44.141621, 38.100590
-7.994634, -29.261995
68.251175, 60.124325
-36.671707, -43.970291
116.140060, 123.478004
34.100750, 28.315889
9.413649, 6.173646
36.386551, 49.801697
79.107101, 79.863487
-19.957205, -0.307867
64.685005, 67.208260
-105.982170, -103.288391
-71.729919, -75.322830
-70.166946, -57.644131
5.994651, 3.159485
95.425522, 84.301346
61.792553, 59.681644
4.182663, -7.382510
-59.607914, -65.594467
9.094261, 14.230811
-87.003044, -92.394356
-34.089703, -42.832653
-42.800850, -46.424896
75.442520, 61.235825
-63.766712, -68.987511
-9.837206, -10.342206
81.399727, 70.805077
1.725078, -3.636444
49.241314, 51.931721
-19.318344, -15.349343
74.070129, 70.405243
-51.349976, -58.835789
38.469608, 40.660496
-91.917587, -107.573235
-27.849424, -29.190046
-21.586538, -10.610147
-75.736244, -66.361526
-8.178622, -10.027348
-34.237007, -24.203852
-38.885872, -40.430080
-86.103416, -98.792976
58.031479, 48.651318
43.766045, 28.594448
-23.964169, -33.889431
21.760258, 25.971525
43.113937, 36.505894
-105.502792, -110.778252
52.667095, 42.737312
-70.862129, -76.984375
-61.047428, -66.758446
-77.907143, -88.942291
36.646805, 38.798210
49.847359, 54.417259
-14.920548, -23.356918
76.563438, 66.041382
100.326454, 93.834824
-42.521698, -42.629940
-25.480494, -16.512478
-56.512493, -51.791206
-17.243099, -16.692163
110.995338, 114.077126
-22.378445, -9.982546
-46.379642, -37.385323
56.205574, 47.716980
50.205791, 44.312099
57.645176, 53.912415
102.104858, 99.135399
42.514641, 38.243416
1.773598, 1.127064
14.388798, 17.674894
44.078945, 40.059219
-22.265139, -27.494289
28.688393, 41.057487
28.291876, 31.704367
-1.303372, -6.289454
-54.377029, -70.814560
-57.391155, -48.797733
-47.437325, -61.937313
-69.121956, -77.290504
30.202845, 31.577650
95.533089, 105.587692
-0.120291, -7.017078
17.435595, -0.255020
-123.716164, -127.308891
-24.438770, -20.695023
-60.896080, -77.417763
-12.780066, -14.658417
-43.331013, -47.261341
-50.338730, -59.207176
18.418976, 26.505781
-44.600975, -46.852264
-87.380211, -92.463554
10.067386, 5.430631
22.162333, 27.272274
11.064376, 0.131840
-3.870727, -3.542365
6.013173, 1.689708
-32.205597, -40.310699
0.668557, -5.151308
1.338170, 0.844074
-18.360720, -17.346573
104.005249, 100.107079
74.811974, 73.621284
-94.495865, -100.112846
46.422447, 34.330460
-46.371399, -53.057652
-33.158020, -28.374352
-9.301470, -16.837297
48.108070, 50.329685
-46.881207, -46.941387
-86.287079, -90.918091
-145.394272, -141.135910
23.792664, 26.536152
-88.527924, -85.519676
-2.406049, 4.779272
-63.055164, -65.794998
-49.399948, -43.449654
103.906487, 89.493378
1.994974, -3.450228
-32.331799, -38.655628
22.934813, 33.854191
39.012405, 43.940975
8.297530, -0.343925
49.078159, 55.002396
-2.320086, 7.334037
-80.185242, -68.162422
27.058762, 26.299866
-51.508770, -48.694431
25.696688, 33.942871
-30.027590, -19.051119
24.069323, 22.507782
-50.363441, -52.567287
-44.684418, -48.644524
190.769974, 183.595871
-43.714397, -55.824223
16.678190, 2.056407
-63.039547, -70.960564
43.526600, 57.510094
-66.848351, -64.920494
14.149387, 7.039856
81.237190, 75.224991
7.879891, 15.180667
95.143570, 89.697899
-44.110622, -26.572514
-24.064453, -29.782299
76.860039, 68.122116
-16.695103, -20.876621
-43.261204, -49.414032
12.022449, 16.650055
19.939999, 14.698715
-3.012564, -25.872108
154.144791, 155.681976
-58.545631, -65.091171
18.788210, 23.444771
88.396385, 94.638916
-21.047169, -33.442028
6.447339, 3.923100
78.340576, 86.297020
27.325769, 28.345800
-50.175011, -48.178482
-127.950790, -113.108177
-179.693115, -173.109100
-44.986481, -40.142773
-82.100960, -87.669762
36.076828, 33.952057
16.720068, 26.358391
0.664948, -2.193023
-43.073475, -49.573048
19.742746, 18.127119
-18.597511, -15.094261
62.112698, 42.295048
102.222717, 101.579262
-41.069866, -42.597488
-74.761841, -59.018784
41.546490, 34.668720
157.479568, 159.589264
62.376141, 64.876656
-20.884748, -10.620101
67.515175, 63.210735
48.680347, 40.323330
-9.034639, 16.814348
65.993141, 67.705261
-43.408932, -35.655426
25.025888, 26.696159
-56.087379, -54.323746
-40.978683, -37.175091
-65.531715, -52.138294
23.814337, 21.601587
-40.823509, -30.837967
-99.654800, -96.232773
40.801128, 38.185558
122.882278, 116.430252
-3.898343, -0.449634
19.036564, 14.913094
94.189217, 84.129715
32.864460, 32.299892
-56.824574, -56.367241
-40.929779, -44.554676
26.863955, 17.639671
-4.007412, -18.436508
-43.106449, -42.619061
-20.923563, -14.988979
5.857071, -1.626241
-103.481377, -93.401329
-23.310371, -29.641035
72.359695, 69.029671
-149.066238, -151.318848
51.605755, 50.122845
26.894472, 37.887314
19.139109, 19.854284
-110.297951, -114.218475
61.793629, 60.821255
47.381638, 40.385521
-82.059402, -75.452164
107.977257, 95.610947
-50.311359, -49.839615
-35.551426, -35.061466
34.572716, 31.334373
-127.974106, -131.252151
-47.054493, -44.826836
-86.181351, -76.175270
5.598361, -2.615314
-46.189106, -50.384300
16.904739, 18.449844
-85.495941, -83.210114
115.723778, 98.260460
8.984823, 7.735960
30.774164, 24.318678
-55.908947, -61.948917
-35.814545, -39.651958
-24.280085, -23.979763
-10.578403, -25.051125
-87.871086, -100.605896
50.749336, 60.324505
-42.822472, -38.735291
-143.715805, -140.406387
22.208828, 38.080795
-36.545605, -28.168684
-27.985720, -24.698689
54.340786, 46.472599
-5.981123, -8.532338
22.232946, 26.826786
0.756519, 6.072837
-46.074940, -57.127182
16.938986, 31.169161
35.260506, 36.605675
